method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda,param_k1
graph_iss,seqFISHp2019,10,2.0,100,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,15,0.0,100,0.3333333333333333,0.0,15,5,0.0,10.0,,,,,,0.2
graph_iss,seqFISHp2019,15,0.25,100,0.2666666666666666,0.0,15,4,0.0,11.0,,,,,,0.5
graph_iss,seqFISHp2019,15,0.5,100,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,100,0.3333333333333333,0.0,15,5,0.0,10.0,,,,,,0.5
graph_iss,seqFISHp2019,15,1.0,100,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.25,100,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.33
graph_iss,seqFISHp2019,15,1.5,100,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.75,100,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,2.0,100,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.0,100,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,0.25,100,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,0.5,100,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.75,100,0.0,0.0,20,0,0.0,20.0,,,,,,0.5
graph_iss,seqFISHp2019,20,1.0,100,0.05,0.0,20,1,0.0,19.0,,,,,,0.5
graph_iss,seqFISHp2019,20,1.25,100,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.5,100,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.75,100,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,100,0.0,0.0,20,0,0.0,20.0,,,,,,0.5
graph_iss,seqFISHp2019,5,0.0,101,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,101,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,101,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,101,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,101,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,101,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.5,101,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.75,101,0.0,0.0,5,0,0.0,5.0,,,,,,0.5
graph_iss,seqFISHp2019,5,2.0,101,0.0,,5,0,,,,,,,,
graph_iss,seqFISHp2019,10,0.0,101,0.8,0.0,10,8,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,101,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,0.5,101,0.3,0.0,10,3,0.0,7.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,101,0.1,0.0,10,1,0.0,9.0,,,,,,0.33
graph_iss,seqFISHp2019,10,1.0,101,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.25,101,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.5,101,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,101,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,2.0,101,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.0,101,0.4,0.0,15,6,0.0,9.0,,,,,,0.5
graph_iss,seqFISHp2019,15,0.25,101,0.3333333333333333,0.0,15,5,0.0,10.0,,,,,,0.5
graph_iss,seqFISHp2019,15,0.5,101,0.2666666666666666,0.0,15,4,0.0,11.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,101,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.0,101,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.25,101,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.2
graph_iss,seqFISHp2019,15,1.5,101,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.75,101,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,101,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,101,0.2,0.0,20,4,0.0,16.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.25,101,0.2,0.0,20,4,0.0,16.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,101,0.25,0.0,20,5,0.0,15.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.75,101,0.1,0.0,20,2,0.0,18.0,,,,,,0.5
graph_iss,seqFISHp2019,20,1.0,101,0.2,0.0,20,4,0.0,16.0,,,,,,0.33
graph_iss,seqFISHp2019,20,1.25,101,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.5,101,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.75,101,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,101,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,5,0.0,102,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,102,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,102,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,102,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,102,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,102,0.4,0.0,5,2,0.0,3.0,,,,,,0.2
graph_iss,seqFISHp2019,5,1.5,102,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.75,102,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,102,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.0,102,0.5,0.0,10,5,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,102,0.5,0.0,10,5,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.5,102,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,102,0.4,0.0,10,4,0.0,6.0,,,,,,0.5
graph_iss,seqFISHp2019,10,1.0,102,0.3,0.0,10,3,0.0,7.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.25,102,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,1.5,102,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,102,0.1,0.0,10,1,0.0,9.0,,,,,,0.33
graph_iss,seqFISHp2019,10,2.0,102,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.0,102,0.4,0.0,15,6,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.25,102,0.4666666666666667,0.0,15,7,0.0,8.0,,,,,,0.2
graph_iss,seqFISHp2019,15,0.5,102,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,102,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.0,102,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.25,102,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.5,102,0.0,0.0,15,0,0.0,15.0,,,,,,0.5
graph_iss,seqFISHp2019,15,1.75,102,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,102,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,102,0.2,0.0,20,4,0.0,16.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.25,102,0.0,0.0,20,0,0.0,20.0,,,,,,0.33
graph_iss,seqFISHp2019,20,0.5,102,0.15,0.0,20,3,0.0,17.0,,,,,,0.5
graph_iss,seqFISHp2019,20,0.75,102,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.0,102,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.25,102,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.5,102,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.75,102,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,102,0.0,0.0,20,0,0.0,20.0,,,,,,0.33
graph_iss,seqFISHp2019,5,0.0,103,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,103,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,103,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,103,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,103,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,103,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.5,103,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.75,103,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,103,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.0,103,0.7,0.0,10,7,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,103,0.5,0.0,10,5,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.5,103,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,103,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.0,103,0.2,0.0,10,2,0.0,8.0,,,,,,0.33
graph_iss,seqFISHp2019,10,1.25,103,0.2,0.0,10,2,0.0,8.0,,,,,,0.5
graph_iss,seqFISHp2019,10,1.5,103,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,103,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,2.0,103,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.0,103,0.4666666666666667,0.0,15,7,0.0,8.0,,,,,,0.5
graph_iss,seqFISHp2019,15,0.25,103,0.2666666666666666,0.0,15,4,0.0,11.0,,,,,,0.33
graph_iss,seqFISHp2019,15,0.5,103,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,103,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.0,103,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.25,103,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.2
graph_iss,seqFISHp2019,15,1.5,103,0.0,0.0,15,0,0.0,15.0,,,,,,0.33
graph_iss,seqFISHp2019,15,1.75,103,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,2.0,103,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,103,0.4,0.0,20,8,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.25,103,0.2,0.0,20,4,0.0,16.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,103,0.25,0.0,20,5,0.0,15.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.75,103,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.0,103,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.25,103,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.5,103,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.75,103,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,103,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.0,104,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,104,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,104,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,104,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,104,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,104,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.5,104,0.2,0.0,5,1,0.0,4.0,,,,,,0.5
graph_iss,seqFISHp2019,5,1.75,104,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,104,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.0,104,0.6,0.0,10,6,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,104,0.4,0.0,10,4,0.0,6.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.5,104,0.4,0.0,10,4,0.0,6.0,,,,,,0.33
graph_iss,seqFISHp2019,10,0.75,104,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.0,104,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.25,104,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,1.5,104,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,104,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,2.0,104,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,15,0.0,104,0.4,0.0,15,6,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.25,104,0.5333333333333333,0.0,15,8,0.0,7.0,,,,,,0.33
graph_iss,seqFISHp2019,15,0.5,104,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,104,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.2
graph_iss,seqFISHp2019,15,1.0,104,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.25,104,0.0,0.0,15,0,0.0,15.0,,,,,,0.2
graph_iss,seqFISHp2019,15,1.5,104,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.75,104,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,104,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,104,0.2,0.0,20,4,0.0,16.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.25,104,0.1,0.0,20,2,0.0,18.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,104,0.0,0.0,20,0,0.0,20.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.75,104,0.1,0.0,20,2,0.0,18.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.0,104,0.1,0.0,20,2,0.0,18.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.25,104,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.5,104,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.75,104,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,2.0,104,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,5,0.0,105,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,105,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,105,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,105,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,105,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,105,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.5,105,0.0,,5,0,,,,,,,,
graph_iss,seqFISHp2019,5,1.75,105,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,105,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.0,105,0.5,0.0,10,5,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,105,0.5,0.0,10,5,0.0,5.0,,,,,,0.2
graph_iss,seqFISHp2019,10,0.5,105,0.3,0.0,10,3,0.0,7.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,105,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.0,105,0.2,0.0,10,2,0.0,8.0,,,,,,0.2
graph_iss,seqFISHp2019,10,1.25,105,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,1.5,105,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,105,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,10,2.0,105,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.0,105,0.4,0.0,15,6,0.0,9.0,,,,,,0.33
graph_iss,seqFISHp2019,15,0.25,105,0.2666666666666666,0.0,15,4,0.0,11.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.5,105,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,105,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.33
graph_iss,seqFISHp2019,15,1.0,105,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.25,105,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.5,105,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.75,105,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,105,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,105,0.25,0.0,20,5,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.25,105,0.1,0.0,20,2,0.0,18.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,105,0.15,0.0,20,3,0.0,17.0,,,,,,0.5
graph_iss,seqFISHp2019,20,0.75,105,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.0,105,0.05,0.0,20,1,0.0,19.0,,,,,,0.5
graph_iss,seqFISHp2019,20,1.25,105,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.5,105,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.75,105,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,105,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.0,106,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,106,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,106,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,106,0.6,0.0,5,3,0.0,2.0,,,,,,0.5
graph_iss,seqFISHp2019,5,1.0,106,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,106,0.2,0.0,5,1,0.0,4.0,,,,,,0.5
graph_iss,seqFISHp2019,5,1.5,106,0.4,0.0,5,2,0.0,3.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.75,106,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,106,0.0,,5,0,,,,,,,,
graph_iss,seqFISHp2019,10,0.0,106,0.6,0.0,10,6,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,106,0.4,0.0,10,4,0.0,6.0,,,,,,0.33
graph_iss,seqFISHp2019,10,0.5,106,0.4,0.0,10,4,0.0,6.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,106,0.3,0.0,10,3,0.0,7.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.0,106,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,10,1.25,106,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.5,106,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.75,106,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,10,2.0,106,0.0,,10,0,,,,,,,,
graph_iss,seqFISHp2019,15,0.0,106,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.25,106,0.2666666666666666,0.0,15,4,0.0,11.0,,,,,,0.2
graph_iss,seqFISHp2019,15,0.5,106,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,106,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.0,106,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.25,106,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.5,106,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.75,106,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,106,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.0,106,0.25,0.0,20,5,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.25,106,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,106,0.05,0.0,20,1,0.0,19.0,,,,,,0.33
graph_iss,seqFISHp2019,20,0.75,106,0.1,0.0,20,2,0.0,18.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.0,106,0.1,0.0,20,2,0.0,18.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.25,106,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.5,106,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.75,106,0.05,0.0,20,1,0.0,19.0,,,,,,0.5
graph_iss,seqFISHp2019,20,2.0,106,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,5,0.0,107,0.8,0.0,5,4,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.25,107,1.0,0.0,5,5,0.0,0.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.5,107,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,0.75,107,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.0,107,0.0,0.0,5,0,0.0,5.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.25,107,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.5,107,0.2,0.0,5,1,0.0,4.0,,,,,,0.1
graph_iss,seqFISHp2019,5,1.75,107,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
graph_iss,seqFISHp2019,5,2.0,107,1.0,0.0,5,5,0.0,0.0,,,,,,0.5
graph_iss,seqFISHp2019,10,0.0,107,0.9,0.0,10,9,0.0,1.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.25,107,0.4,0.0,10,4,0.0,6.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.5,107,0.2,0.0,10,2,0.0,8.0,,,,,,0.1
graph_iss,seqFISHp2019,10,0.75,107,0.3,0.0,10,3,0.0,7.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.0,107,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,10,1.25,107,0.2,0.0,10,2,0.0,8.0,,,,,,0.2
graph_iss,seqFISHp2019,10,1.5,107,0.3,0.0,10,3,0.0,7.0,,,,,,0.2
graph_iss,seqFISHp2019,10,1.75,107,0.0,0.0,10,0,0.0,10.0,,,,,,0.1
graph_iss,seqFISHp2019,10,2.0,107,0.1,0.0,10,1,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.0,107,0.4,0.0,15,6,0.0,9.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.25,107,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,0.5,107,0.2,0.0,15,3,0.0,12.0,,,,,,0.1
graph_iss,seqFISHp2019,15,0.75,107,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.0,107,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,15,1.25,107,0.1333333333333333,0.0,15,2,0.0,13.0,,,,,,0.1
graph_iss,seqFISHp2019,15,1.5,107,0.0666666666666666,0.0,15,1,0.0,14.0,,,,,,0.2
graph_iss,seqFISHp2019,15,1.75,107,0.0,0.0,15,0,0.0,15.0,,,,,,0.1
graph_iss,seqFISHp2019,15,2.0,107,0.0,,15,0,,,,,,,,
graph_iss,seqFISHp2019,20,0.0,107,0.2,0.0,20,4,0.0,16.0,,,,,,0.33
graph_iss,seqFISHp2019,20,0.25,107,0.15,0.0,20,3,0.0,17.0,,,,,,0.1
graph_iss,seqFISHp2019,20,0.5,107,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,0.75,107,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,20,1.0,107,0.05,0.0,20,1,0.0,19.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.25,107,0.15,0.0,20,3,0.0,17.0,,,,,,0.1
graph_iss,seqFISHp2019,20,1.5,107,0.05,0.0,20,1,0.0,19.0,,,,,,0.2
graph_iss,seqFISHp2019,20,1.75,107,0.0,0.0,20,0,0.0,20.0,,,,,,0.1
graph_iss,seqFISHp2019,20,2.0,107,0.0,,20,0,,,,,,,,
graph_iss,seqFISHp2019,5,0.0,108,0.6,0.0,5,3,0.0,2.0,,,,,,0.1
