method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,14,0.0,0.0,10,0,0.0,10.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,14,0.1,0.0,10,1,0.0,9.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,14,0.1,0.0,10,1,0.0,9.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,15,0.6,0.0,5,3,0.0,2.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,15,1.0,0.0,5,5,0.0,0.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,15,1.0,0.0,5,5,0.0,0.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,15,0.4,0.0,5,2,0.0,3.0,0.001,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,15,0.0,0.0,5,0,0.0,5.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,15,0.2,0.0,5,1,0.0,4.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,15,0.2,0.0,5,1,0.0,4.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,15,0.5,0.0,10,5,0.0,5.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,15,0.5,0.0,10,5,0.0,5.0,0.01,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,15,0.3,0.0,10,3,0.0,7.0,0.03,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,15,0.2,0.0,10,2,0.0,8.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,15,0.1,0.0,10,1,0.0,9.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,15,0.2,0.0,10,2,0.0,8.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,15,0.4,0.0,10,4,0.0,6.0,0.001,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,16,1.0,0.0,5,5,0.0,0.0,0.01,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,16,0.4,0.0,5,2,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,16,0.8,0.0,5,4,0.0,1.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,16,0.4,0.0,5,2,0.0,3.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,16,0.6,0.0,5,3,0.0,2.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,16,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,16,0.4,0.0,5,2,0.0,3.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,16,0.2,0.0,10,2,0.0,8.0,0.0,0.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,16,0.4,0.0,10,4,0.0,6.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,16,0.0,0.0,10,0,0.0,10.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,16,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,16,0.0,0.0,10,0,0.0,10.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,16,0.0,0.0,10,0,0.0,10.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,16,0.0,0.0,10,0,0.0,10.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,17,0.6,0.0,5,3,0.0,2.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,17,1.0,0.0,5,5,0.0,0.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,17,0.6,0.0,5,3,0.0,2.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,17,0.4,0.0,5,2,0.0,3.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,17,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,17,0.2,0.0,5,1,0.0,4.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,17,0.2,0.0,5,1,0.0,4.0,0.03,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,17,0.2,0.0,10,2,0.0,8.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,17,0.0,0.0,10,0,0.0,10.0,0.03,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,17,0.1,0.0,10,1,0.0,9.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,17,0.3,0.0,10,3,0.0,7.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,17,0.4,0.0,10,4,0.0,6.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,17,0.0,0.0,10,0,0.0,10.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,17,0.1,0.0,10,1,0.0,9.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,18,1.0,0.0,5,5,0.0,0.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,18,0.8,0.0,5,4,0.0,1.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,18,0.4,0.0,5,2,0.0,3.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,18,0.6,0.0,5,3,0.0,2.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,18,0.0,0.0,5,0,0.0,5.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,18,0.2,0.0,5,1,0.0,4.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,18,0.0,0.0,5,0,0.0,5.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,18,0.1,0.0,10,1,0.0,9.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,18,0.3,0.0,10,3,0.0,7.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,18,0.4,0.0,10,4,0.0,6.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,18,0.3,0.0,10,3,0.0,7.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,18,0.2,0.0,10,2,0.0,8.0,0.01,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,18,0.3,0.0,10,3,0.0,7.0,0.03,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,18,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,19,1.0,0.0,5,5,0.0,0.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,19,1.0,0.0,5,5,0.0,0.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,19,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,19,0.6,0.0,5,3,0.0,2.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,19,0.4,0.0,5,2,0.0,3.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,19,0.2,0.0,5,1,0.0,4.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,19,0.2,0.0,5,1,0.0,4.0,0.01,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,19,0.5,0.0,10,5,0.0,5.0,0.0,0.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,19,0.3,0.0,10,3,0.0,7.0,0.03,0.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,19,0.7,0.0,10,7,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,19,0.1,0.0,10,1,0.0,9.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,19,0.0,0.0,10,0,0.0,10.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,19,0.2,0.0,10,2,0.0,8.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,19,0.2,0.0,10,2,0.0,8.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,20,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,20,0.8,0.0,5,4,0.0,1.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,20,0.2,0.0,5,1,0.0,4.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,20,0.4,0.0,5,2,0.0,3.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,20,0.6,0.0,5,3,0.0,2.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,20,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,20,0.0,0.0,5,0,0.0,5.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,20,0.2,0.0,10,2,0.0,8.0,0.01,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,20,0.1,0.0,10,1,0.0,9.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,20,0.4,0.0,10,4,0.0,6.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,20,0.4,0.0,10,4,0.0,6.0,0.03,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,20,0.1,0.0,10,1,0.0,9.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,20,0.2,0.0,10,2,0.0,8.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,20,0.1,0.0,10,1,0.0,9.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,21,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,21,1.0,0.0,5,5,0.0,0.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,21,0.8,0.0,5,4,0.0,1.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,21,0.8,0.0,5,4,0.0,1.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,21,0.0,0.0,5,0,0.0,5.0,0.0,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,21,0.4,0.0,5,2,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,21,0.2,0.0,5,1,0.0,4.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,21,0.5,0.0,10,5,0.0,5.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,21,0.3,0.0,10,3,0.0,7.0,0.01,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,21,0.0,0.0,10,0,0.0,10.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,21,0.2,0.0,10,2,0.0,8.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,21,0.1,0.0,10,1,0.0,9.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,21,0.2,0.0,10,2,0.0,8.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,21,0.2,0.0,10,2,0.0,8.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,22,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,22,1.0,0.0,5,5,0.0,0.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,22,0.4,0.0,5,2,0.0,3.0,0.01,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,22,1.0,0.0,5,5,0.0,0.0,0.01,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,22,0.0,0.0,5,0,0.0,5.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,22,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,22,0.0,0.0,5,0,0.0,5.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,22,0.4,0.0,10,4,0.0,6.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,22,0.3,0.0,10,3,0.0,7.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,22,0.5,0.0,10,5,0.0,5.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,22,0.4,0.0,10,4,0.0,6.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,22,0.1,0.0,10,1,0.0,9.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,22,0.1,0.0,10,1,0.0,9.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,22,0.1,0.0,10,1,0.0,9.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,23,1.0,0.0,5,5,0.0,0.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,23,0.8,0.0,5,4,0.0,1.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,23,0.8,0.0,5,4,0.0,1.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,23,0.4,0.0,5,2,0.0,3.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,23,0.6,0.0,5,3,0.0,2.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,23,0.0,0.0,5,0,0.0,5.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,23,0.2,0.0,5,1,0.0,4.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,23,0.1,0.0,10,1,0.0,9.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,23,0.2,0.0,10,2,0.0,8.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,23,0.2,0.0,10,2,0.0,8.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,23,0.1,0.0,10,1,0.0,9.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,23,0.2,0.0,10,2,0.0,8.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,23,0.0,0.0,10,0,0.0,10.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,23,0.1,0.0,10,1,0.0,9.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,24,0.8,0.0,5,4,0.0,1.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,24,0.6,0.0,5,3,0.0,2.0,0.0,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,24,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,24,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,24,0.2,0.0,5,1,0.0,4.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,24,0.2,0.0,5,1,0.0,4.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,24,0.0,0.0,5,0,0.0,5.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,24,0.4,0.0,10,4,0.0,6.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,24,0.4,0.0,10,4,0.0,6.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,24,0.3,0.0,10,3,0.0,7.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,24,0.2,0.0,10,2,0.0,8.0,0.03,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,24,0.1,0.0,10,1,0.0,9.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,24,0.1,0.0,10,1,0.0,9.0,0.01,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,24,0.0,0.0,10,0,0.0,10.0,0.0,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,25,1.0,0.0,5,5,0.0,0.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,25,1.0,0.0,5,5,0.0,0.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,25,1.0,0.0,5,5,0.0,0.0,0.01,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,25,0.8,0.0,5,4,0.0,1.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,25,0.2,0.0,5,1,0.0,4.0,0.01,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,25,0.4,0.0,5,2,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,25,0.2,0.0,5,1,0.0,4.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,25,0.1,0.0,10,1,0.0,9.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,25,0.2,0.0,10,2,0.0,8.0,0.001,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,25,0.1,0.0,10,1,0.0,9.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,25,0.1,0.0,10,1,0.0,9.0,0.01,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,25,0.1,0.0,10,1,0.0,9.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,25,0.1,0.0,10,1,0.0,9.0,0.03,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,25,0.2,0.0,10,2,0.0,8.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,26,0.8,0.0,5,4,0.0,1.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,26,0.8,0.0,5,4,0.0,1.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,26,1.0,0.0,5,5,0.0,0.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,26,0.6,0.0,5,3,0.0,2.0,0.03,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,26,0.4,0.0,5,2,0.0,3.0,0.0,0.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,26,0.2,0.0,5,1,0.0,4.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,26,0.6,0.0,5,3,0.0,2.0,0.01,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,26,0.6,0.0,10,6,0.0,4.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,26,0.5,0.0,10,5,0.0,5.0,0.01,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,26,0.2,0.0,10,2,0.0,8.0,0.03,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,26,0.2,0.0,10,2,0.0,8.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,26,0.4,0.0,10,4,0.0,6.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,26,0.3,0.0,10,3,0.0,7.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,26,0.4,0.0,10,4,0.0,6.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,27,1.0,0.0,5,5,0.0,0.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,27,0.8,0.0,5,4,0.0,1.0,0.01,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,27,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,27,0.4,0.0,5,2,0.0,3.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,27,0.6,0.0,5,3,0.0,2.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,27,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,27,0.0,0.0,5,0,0.0,5.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,27,0.5,0.0,10,5,0.0,5.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,27,0.2,0.0,10,2,0.0,8.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,27,0.1,0.0,10,1,0.0,9.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,27,0.1,0.0,10,1,0.0,9.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,27,0.2,0.0,10,2,0.0,8.0,0.001,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,27,0.0,0.0,10,0,0.0,10.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,27,0.0,0.0,10,0,0.0,10.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,28,0.0,,5,0,,,,,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,28,0.6,0.0,5,3,0.0,2.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,28,0.6,0.0,5,3,0.0,2.0,0.001,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,28,0.2,0.0,5,1,0.0,4.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,28,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,28,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,28,0.0,0.0,5,0,0.0,5.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,28,0.5,0.0,10,5,0.0,5.0,0.0,1.0,,,
