pos,cell,lvf,zvf,dr,negative_control_barcodes,gene_encoding_barcodes,est_FDR
15,17,6.5,1,1,3009,9517,0.04684656
16,2,6.5,1,1,3659,11966,0.045307385
16,3,6.5,1,1,2986,11984,0.036918461
16,5,6.5,1,1,2773,9851,0.041708554
16,9,6.5,1,1,3292,10255,0.047564151
16,13,6.5,1,1,3519,10796,0.04829609
16,14,6.5,1,1,3615,14323,0.037396408
17,5,6.5,1,1,3420,10841,0.046742544
17,7,6.5,1,1,3936,15229,0.038294754
17,8,6.5,1,1,2791,12829,0.032234625
17,9,6.5,1,1,3514,14958,0.03480838
17,11,6.5,1,1,2982,22736,0.019433417
17,12,6.5,1,1,2457,11713,0.031080829
18,3,6.5,1,1,5186,16867,0.04555649
18,5,6.5,1,1,778,2961,0.038931109
18,6,6.5,1,1,4477,10912,0.060790865
18,12,6.5,1,1,3378,12284,0.040745103
18,13,6.5,1,1,8962,24650,0.053869581
18,14,6.5,1,1,5449,14992,0.053853362
19,5,6.5,1,1,5364,22977,0.034590037
19,6,6.5,1,1,1980,12520,0.023432382
19,8,6.5,1,1,4303,18425,0.034603453
19,9,6.5,1,1,6853,29590,0.034315581
19,10,6.5,1,1,2388,9563,0.036999491
20,4,6.5,1,1,3987,8405,0.070285235
20,5,6.5,1,1,1935,6709,0.042734513
20,10,6.5,1,1,3340,10914,0.04534382
20,11,6.5,1,1,3008,6920,0.064406148
20,12,6.5,1,1,4224,13885,0.045074779
20,13,6.5,1,1,4664,12516,0.055213919
20,14,6.5,1,1,2783,8240,0.050042798
21,1,6.5,1,1,4907,24469,0.02971361
21,2,6.5,1,1,3798,21369,0.026334577
21,4,6.5,1,1,4106,16135,0.037705574
21,5,6.5,1,1,5099,18995,0.039774186
21,6,6.5,1,1,3626,13277,0.040465362
21,7,6.5,1,1,4824,17242,0.04145484
21,10,6.5,1,1,3205,10749,0.044178967
21,11,6.5,1,1,1837,13161,0.020681206
21,12,6.5,1,1,3803,11364,0.049585042
21,13,6.5,1,1,3633,13947,0.038595812
22,2,6.5,1,1,4919,19670,0.037053399
22,8,6.5,1,1,2861,14090,0.030085861
22,9,6.5,1,1,6313,16940,0.055217656
22,11,6.5,1,1,3628,17418,0.030862036
23,2,6.5,1,1,2593,14369,0.026738162
23,3,6.5,1,1,5551,24495,0.033577578
23,5,6.5,1,1,2224,15892,0.020735371
23,7,6.5,1,1,2525,16078,0.023269387
23,8,6.5,1,1,1064,9373,0.016819714
23,9,6.5,1,1,3389,18182,0.027617572
23,10,6.5,1,1,3725,16705,0.033039646
24,2,6.5,1,1,3203,7759,0.061165534
24,3,6.5,1,1,5744,17215,0.049438239
24,4,6.5,1,1,4180,9937,0.062327051
24,6,6.5,1,1,3927,10876,0.0534992
24,8,6.5,1,1,5997,15414,0.057646677
24,9,6.5,1,1,4202,13230,0.047059986
24,10,6.5,1,1,3551,9124,0.057666153
24,12,6.5,1,1,4420,10152,0.064509882
24,13,6.5,1,1,2829,7605,0.055117475
25,3,6.5,1,1,3505,14550,0.0356928
25,6,6.5,1,1,4506,21324,0.031309642
25,7,6.5,1,1,4883,16368,0.044202486
25,8,6.5,1,1,4599,18370,0.037094527
25,9,6.5,1,1,3512,17048,0.030523663
26,5,6.5,1,1,5095,12180,0.06198013
26,6,6.5,1,1,3658,14236,0.038072492
26,7,6.5,1,1,3656,16383,0.033064986
26,9,6.5,1,1,3176,6775,0.069458721
26,10,6.5,1,1,3543,9025,0.058167383
26,13,6.5,1,1,1607,4157,0.057278474
26,16,6.5,1,1,4609,11024,0.061947401
27,2,6.5,1,1,2634,6344,0.061518846
27,6,6.5,1,1,2633,13182,0.029595463
27,7,6.5,1,1,3562,8542,0.061785979
27,8,6.5,1,1,3166,8266,0.056750683
27,9,6.5,1,1,3267,8663,0.055877428
28,3,6.5,1,1,2502,7932,0.04673693
28,8,6.5,1,1,3551,11456,0.045927547
28,9,6.5,1,1,4459,11981,0.055144219
28,10,6.5,1,1,4805,17293,0.041169789
28,11,6.5,1,1,4143,9971,0.061564705
28,12,6.5,1,1,3313,14842,0.033073838
28,13,6.5,1,1,5810,15917,0.054084211
28,14,6.5,1,1,3797,9747,0.057719853
28,16,6.5,1,1,3321,9696,0.05074951
29,3,6.5,1,1,2077,13228,0.023264724
29,4,6.5,1,1,2937,10271,0.042368862
29,5,6.5,1,1,2708,9281,0.043232413
29,6,6.5,1,1,2643,14015,0.027942139
29,7,6.5,1,1,5629,24037,0.03469817
29,8,6.5,1,1,4352,26606,0.02423622
30,1,6.5,1,1,5805,23845,0.036071191
30,2,6.5,1,1,3617,13108,0.040885344
30,6,6.5,1,1,4054,12521,0.04797338
30,8,6.5,1,1,6269,20494,0.045323884
0,1,7,1,0,856,5933,0.021377406
0,2,7,1,0,1162,6513,0.02643508
0,3,7,1,0,1480,10039,0.021843732
0,4,7,1,0,1376,6083,0.03351631
0,5,7,1,0,730,4409,0.024532305
0,6,7,1,0,952,7192,0.019612947
1,1,7,1,0,1098,5821,0.027948617
1,2,7,1,0,1258,5157,0.03614424
1,3,7,1,0,1618,11320,0.021178133
1,4,7,1,0,1012,8058,0.018608392
1,5,7,1,0,785,5482,0.021217109
1,6,7,1,0,2040,10420,0.029008017
1,7,7,1,0,1689,10744,0.023292668
1,8,7,1,0,1041,2889,0.053389859
1,9,7,1,0,1063,2914,0.054050449
1,10,7,1,0,1229,6892,0.026421788
1,11,7,1,0,1658,8476,0.028983389
1,12,7,1,0,2432,11261,0.031999427
1,14,7,1,0,1788,8599,0.030808826
2,1,7,1,0,1797,6079,0.043799739
2,3,7,1,0,1039,5029,0.030611844
2,4,7,1,0,901,3992,0.033441815
2,5,7,1,0,852,4616,0.02734824
2,6,7,1,0,827,2124,0.057690803
2,7,7,1,0,1127,3073,0.054339663
2,8,7,1,0,1312,5136,0.037849871
2,9,7,1,0,860,4803,0.026530257
2,10,7,1,0,918,4127,0.032958224
2,11,7,1,0,1050,2639,0.058952944
2,12,7,1,0,1172,3086,0.056271342
2,13,7,1,0,1256,5058,0.036793102
2,23,7,1,0,1545,5722,0.040007021
2,28,7,1,0,1689,6417,0.038998975
2,29,7,1,0,903,3629,0.036868576
2,31,7,1,0,3082,11819,0.038637364
3,1,7,1,0,1004,14328,0.010382543
3,2,7,1,0,1632,13279,0.018210018
3,3,7,1,0,1539,15456,0.014753569
3,5,7,1,0,572,7417,0.011426766
3,8,7,1,0,836,7709,0.016068074
3,9,7,1,0,1473,12538,0.017407246
3,11,7,1,0,880,12078,0.010795512
3,13,7,1,0,1823,14630,0.018462815
4,3,7,1,0,1434,6259,0.033946874
4,5,7,1,0,1250,4710,0.039322823
4,6,7,1,0,2079,8697,0.035419351
4,8,7,1,0,1948,9369,0.030807134
5,2,7,1,0,2334,16361,0.021137158
5,7,7,1,0,1433,13652,0.015552689
5,11,7,1,0,1049,6449,0.024101202
6,1,7,1,0,1094,7241,0.02238589
6,6,7,1,0,194,1815,0.015837283
6,7,7,1,0,2241,11773,0.028203973
6,8,7,1,0,1706,8064,0.031346142
6,10,7,1,0,2089,9620,0.032175029
7,2,7,1,0,2291,11368,0.029860468
7,4,7,1,0,1328,9986,0.019704349
7,5,7,1,0,250,3439,0.010771183
7,8,7,1,0,1157,5646,0.030363237
7,9,7,1,0,1796,10183,0.026132814
7,10,7,1,0,1928,8382,0.034081206
7,11,7,1,0,2817,16316,0.025581661
7,12,7,1,0,1798,12234,0.021775934
8,2,7,1,0,1878,8908,0.031237118
8,3,7,1,0,1832,13432,0.020208793
8,4,7,1,0,1401,10649,0.019493279
8,6,7,1,0,2129,10470,0.030128989
8,7,7,1,0,2171,12608,0.025513451
8,8,7,1,0,3009,13694,0.03255723
8,9,7,1,0,2442,11313,0.031983314
8,12,7,1,0,1569,10256,0.022667338
9,3,7,1,0,1135,8310,0.0202372
9,7,7,1,0,1946,15107,0.019086232
9,8,7,1,0,1046,12213,0.012690096
9,10,7,1,0,2843,13841,0.030434416
9,12,7,1,0,1956,13132,0.022069554
9,13,7,1,0,2433,18657,0.019322169
9,14,7,1,0,3014,17346,0.025745391
10,6,7,1,0,1465,14947,0.014522426
10,7,7,1,0,591,8500,0.010302062
10,8,7,1,0,1904,10368,0.027209937
10,9,7,1,0,1336,10554,0.018756204
10,11,7,1,0,1261,10272,0.018189286
10,15,7,1,0,1391,11209,0.01838721
10,16,7,1,0,1502,6446,0.034525122
11,3,7,1,0,1894,7654,0.036664613
11,4,7,1,0,1535,6222,0.03655392
11,5,7,1,0,1802,7920,0.033712052
11,6,7,1,0,2107,14661,0.021293965
11,12,7,1,0,1935,21228,0.013506023
11,13,7,1,0,2662,12098,0.032602436
12,2,7,1,0,546,7874,0.010274314
12,3,7,1,0,491,8382,0.008679394
12,4,7,1,0,1136,8230,0.02045192
12,6,7,1,0,572,8840,0.009587367
12,7,7,1,0,1244,12060,0.015283705
12,12,7,1,0,1083,11017,0.014565342
12,13,7,1,0,702,7155,0.014537277
12,14,7,1,0,502,6285,0.011834612
12,15,7,1,0,1094,14180,0.011431328
12,16,7,1,0,976,25707,0.005625408
13,9,7,1,0,1617,15398,0.015559703
13,10,7,1,0,1976,6466,0.045280042
13,11,7,1,0,1417,12146,0.017285906
14,4,7,1,0,2039,12252,0.024658453
14,6,7,1,0,2550,19075,0.019807571
14,7,7,1,0,538,2642,0.030172066
14,9,7,1,0,1335,6057,0.032657225
14,10,7,1,0,1004,5481,0.027141228
14,11,7,1,0,3369,14115,0.035365167
14,12,7,1,0,3054,15560,0.029081381
14,13,7,1,0,2202,28349,0.011508935
14,14,7,1,0,1957,10763,0.02694096
15,3,7,1,0,812,5022,0.023957136
15,7,7,1,0,1401,4985,0.04164171
15,8,7,1,0,967,4288,0.033413909
15,9,7,1,0,1639,6301,0.038541185
15,10,7,1,0,2073,6356,0.048324904
15,11,7,1,0,1481,7774,0.02822709
15,16,7,1,0,1828,5836,0.046410526
15,17,7,1,0,1309,7351,0.026384496
16,2,7,1,0,1725,9436,0.027086741
16,3,7,1,0,1312,9404,0.020671729
16,5,7,1,0,1260,7745,0.024104865
16,9,7,1,0,1456,7985,0.027017306
16,13,7,1,0,1688,8452,0.029591606
16,14,7,1,0,1580,11082,0.021124893
17,5,7,1,0,1550,8367,0.02744843
17,7,7,1,0,1767,11935,0.02193662
17,8,7,1,0,1176,10209,0.017067885
17,9,7,1,0,1529,11703,0.01935824
17,11,7,1,0,1050,18269,0.008515891
17,12,7,1,0,980,9370,0.015496802
18,3,7,1,0,2270,13045,0.025783232
18,5,7,1,0,275,2198,0.018537902
18,6,7,1,0,1996,8198,0.036075155
18,12,7,1,0,1441,9321,0.022906411
18,13,7,1,0,3849,18728,0.030451739
18,14,7,1,0,2429,11322,0.031787762
19,5,7,1,0,2405,18324,0.0194469
19,6,7,1,0,726,9805,0.010970959
19,8,7,1,0,1930,14618,0.019562526
19,9,7,1,0,3016,23488,0.019025711
19,10,7,1,0,1066,7615,0.02074163
20,4,7,1,0,1872,6419,0.043210974
20,5,7,1,0,809,5183,0.023127192
20,10,7,1,0,1400,8249,0.025146776
20,11,7,1,0,1384,5214,0.039329701
20,12,7,1,0,1697,10705,0.023488255
20,13,7,1,0,2054,9681,0.031436617
20,14,7,1,0,1134,6333,0.026531338
21,1,7,1,0,2200,19676,0.016566908
21,2,7,1,0,1492,16978,0.013020806
21,4,7,1,0,1957,12854,0.022558391
21,5,7,1,0,2387,15059,0.023486152
21,6,7,1,0,1718,10437,0.024389509
21,7,7,1,0,2288,13575,0.02497306
21,10,7,1,0,1504,8428,0.026441062
21,11,7,1,0,686,10502,0.009678492
21,12,7,1,0,1873,8932,0.031070243
21,13,7,1,0,1628,11004,0.021920952
22,2,7,1,0,1855,14788,0.018586177
22,8,7,1,0,1116,10678,0.015485665
22,9,7,1,0,3038,12977,0.034687184
22,11,7,1,0,1366,13388,0.015117869
23,2,7,1,0,985,11485,0.01270752
23,3,7,1,0,2432,19348,0.018624434
23,5,7,1,0,851,12664,0.009956673
23,7,7,1,0,968,12763,0.011237719
23,8,7,1,0,349,7341,0.007044104
23,9,7,1,0,1291,14400,0.013283708
23,10,7,1,0,1656,13261,0.018502893
24,2,7,1,0,1575,6015,0.038797211
24,3,7,1,0,2601,13165,0.029273529
24,4,7,1,0,2039,7618,0.039658094
24,6,7,1,0,1852,8350,0.032863218
24,8,7,1,0,2851,11826,0.035720286
24,9,7,1,0,2017,10424,0.02866996
24,10,7,1,0,1678,7094,0.035047445
24,12,7,1,0,2174,7781,0.041398033
24,13,7,1,0,1344,5801,0.034328276
25,3,7,1,0,1533,11445,0.019846409
25,6,7,1,0,1993,16911,0.017461984
25,7,7,1,0,2294,12780,0.026596112
25,8,7,1,0,2103,14635,0.021291298
25,9,7,1,0,1420,13567,0.015508154
26,5,7,1,0,2448,9354,0.038776592
26,6,7,1,0,1579,10942,0.02138164
26,7,7,1,0,1483,12827,0.017130563
26,9,7,1,0,1532,5124,0.044300153
26,10,7,1,0,1663,6895,0.035736627
26,13,7,1,0,700,2995,0.034630343
26,16,7,1,0,2148,8339,0.038165933
27,2,7,1,0,1239,4761,0.038559262
27,6,7,1,0,1026,10158,0.014965621
27,7,7,1,0,1659,6371,0.038582855
27,8,7,1,0,1426,6304,0.033516519
27,9,7,1,0,1511,6606,0.033890773
28,3,7,1,0,1087,6107,0.026372859
28,8,7,1,0,1536,8893,0.025591663
28,9,7,1,0,2098,9397,0.033080483
28,10,7,1,0,2098,13310,0.023355169
28,11,7,1,0,2015,7685,0.038849619
28,12,7,1,0,1336,11421,0.017332368
28,13,7,1,0,2661,12314,0.032018524
28,14,7,1,0,1770,7562,0.034681045
28,16,7,1,0,1532,7550,0.030065429
29,3,7,1,0,792,10536,0.011137943
29,4,7,1,0,1340,8072,0.024596835
29,5,7,1,0,1166,7252,0.023822994
29,6,7,1,0,1061,11263,0.013957797
29,7,7,1,0,2405,19055,0.018700866
29,8,7,1,0,1666,21209,0.011638859
30,1,7,1,0,2644,18884,0.020745459
30,2,7,1,0,1682,10273,0.024259636
30,6,7,1,0,1921,9694,0.029361615
30,8,7,1,0,2888,15819,0.027050404
0,1,7,1,1,2069,7502,0.040863825
0,2,7,1,1,2777,8345,0.049306608
0,3,7,1,1,3216,12382,0.038484055
0,4,7,1,1,2992,7701,0.05756653
0,5,7,1,1,1657,5484,0.044769335
0,6,7,1,1,2137,8749,0.036191092
1,1,7,1,1,2434,7293,0.049450416
1,2,7,1,1,2543,6396,0.058910606
1,3,7,1,1,3586,13824,0.038435466
1,4,7,1,1,2437,9941,0.036322944
1,5,7,1,1,1820,6913,0.039008605
1,6,7,1,1,4181,12912,0.047978011
1,7,7,1,1,3758,13394,0.04157211
1,8,7,1,1,2050,3729,0.081454872
1,9,7,1,1,2124,3756,0.083788519
1,10,7,1,1,2514,8554,0.043546335
1,11,7,1,1,3477,10322,0.049911017
1,12,7,1,1,4868,13900,0.051890918
1,14,7,1,1,3721,10494,0.05253808
2,1,7,1,1,3738,7735,0.071603552
2,3,7,1,1,2352,6273,0.055554292
2,4,7,1,1,1854,4957,0.055417432
2,5,7,1,1,1893,5739,0.04887311
2,6,7,1,1,1565,2630,0.088168647
2,7,7,1,1,2068,3858,0.079422563
2,8,7,1,1,2640,6365,0.061455549
2,9,7,1,1,2008,6074,0.048982901
2,10,7,1,1,1960,5277,0.055033174
2,11,7,1,1,2003,3351,0.088564996
2,12,7,1,1,2296,3962,0.085864372
2,13,7,1,1,2673,6355,0.062321657
2,23,7,1,1,3216,7063,0.067465605
2,28,7,1,1,3507,8058,0.064485799
2,29,7,1,1,1933,4655,0.061527285
2,31,7,1,1,6372,14892,0.063398404
3,1,7,1,1,2503,17094,0.021695653
3,2,7,1,1,3527,15984,0.032694566
3,3,7,1,1,3526,18754,0.027857618
3,5,7,1,1,1452,8885,0.024213901
3,8,7,1,1,1928,9161,0.031183132
3,9,7,1,1,3216,15002,0.031763069
3,11,7,1,1,2239,14700,0.022567962
3,13,7,1,1,3898,17591,0.032832722
4,3,7,1,1,2859,7735,0.054765798
4,5,7,1,1,2471,5787,0.063266651
4,6,7,1,1,4317,10967,0.058324334
4,8,7,1,1,4027,11675,0.051106993
5,2,7,1,1,4916,19734,0.036910705
5,7,7,1,1,3235,16493,0.029062315
5,11,7,1,1,2184,7790,0.041540408
6,1,7,1,1,2132,8735,0.036164284
6,6,7,1,1,448,2170,0.030589605
6,7,7,1,1,4580,14318,0.047395674
6,8,7,1,1,3356,9989,0.049780072
6,10,7,1,1,4005,11555,0.051355641
7,2,7,1,1,4668,14041,0.049259318
7,4,7,1,1,2823,12123,0.03450296
7,5,7,1,1,712,4177,0.02525638
7,8,7,1,1,2475,7069,0.051876756
7,9,7,1,1,3749,12389,0.044836817
7,10,7,1,1,3803,10389,0.054238562
7,11,7,1,1,5760,19976,0.042723767
7,12,7,1,1,3898,14949,0.038635388
8,2,7,1,1,3704,10828,0.050684868
8,3,7,1,1,3839,16292,0.034913975
8,4,7,1,1,3060,12912,0.035114258
8,6,7,1,1,4216,12666,0.049319277
8,7,7,1,1,4383,15185,0.042767342
8,8,7,1,1,5973,16781,0.052738802
8,9,7,1,1,4908,13871,0.052426681
8,12,7,1,1,3290,12442,0.039179716
9,3,7,1,1,2395,9944,0.035686174
9,7,7,1,1,4068,18171,0.033170934
9,8,7,1,1,2521,14561,0.025652945
9,10,7,1,1,5654,16961,0.049392378
9,12,7,1,1,4076,15865,0.03806709
9,13,7,1,1,5086,22504,0.03348669
9,14,7,1,1,5998,21146,0.042027525
10,6,7,1,1,3288,17939,0.027157461
10,7,7,1,1,1554,10311,0.022330879
10,8,7,1,1,3766,12529,0.044536849
10,9,7,1,1,3000,12746,0.034874093
10,11,7,1,1,2701,12455,0.032131902
10,15,7,1,1,3160,13753,0.034044364
10,16,7,1,1,2892,7845,0.054621161
11,3,7,1,1,3674,9303,0.058515607
11,4,7,1,1,2988,7638,0.057963757
11,5,7,1,1,3617,9872,0.054287388
11,6,7,1,1,4657,17899,0.03855077
11,12,7,1,1,4530,25815,0.026000498
11,13,7,1,1,5216,14670,0.052682097
12,2,7,1,1,1375,9598,0.021226458
12,3,7,1,1,1428,10133,0.020880733
12,4,7,1,1,2545,10050,0.037521251
12,6,7,1,1,1483,10754,0.020432744
12,7,7,1,1,2824,14510,0.028837185
12,12,7,1,1,2628,13352,0.029163163
12,13,7,1,1,1608,8619,0.027642973
12,14,7,1,1,1280,7688,0.024669036
12,15,7,1,1,2669,17153,0.023054944
12,16,7,1,1,2855,31195,0.013560531
13,9,7,1,1,3712,18716,0.029386679
13,10,7,1,1,4215,8392,0.074419661
13,11,7,1,1,3457,15099,0.033923979
14,4,7,1,1,4232,14837,0.042262496
14,6,7,1,1,5648,23315,0.035893421
14,7,7,1,1,1149,3380,0.050368488
14,9,7,1,1,2821,7446,0.056135247
14,10,7,1,1,2230,6774,0.048777019
14,11,7,1,1,6432,17274,0.055170727
14,12,7,1,1,6048,19116,0.046878137
14,13,7,1,1,5429,34285,0.023462337
14,14,7,1,1,4060,13115,0.045868372
15,3,7,1,1,1833,6188,0.043890219
15,7,7,1,1,2669,6093,0.064904227
15,8,7,1,1,1979,5287,0.055461558
15,9,7,1,1,3222,7852,0.060799615
15,10,7,1,1,4001,7916,0.074889055
15,11,7,1,1,3116,9502,0.048589005
15,16,7,1,1,3413,7147,0.070756785
15,17,7,1,1,2800,9002,0.046086593
16,2,7,1,1,3425,11368,0.044640813
16,3,7,1,1,2823,11421,0.03662371
16,5,7,1,1,2588,9396,0.040810964
16,9,7,1,1,3046,9729,0.046389243
16,13,7,1,1,3280,10282,0.047266324
16,14,7,1,1,3370,13658,0.036559343
17,5,7,1,1,3211,10337,0.046025803
17,7,7,1,1,3704,14544,0.037734856
17,8,7,1,1,2602,12280,0.031395291
17,9,7,1,1,3308,14291,0.034297184
17,11,7,1,1,2817,21859,0.019094669
17,12,7,1,1,2314,11219,0.030560805
18,3,7,1,1,4858,15891,0.04529621
18,5,7,1,1,724,2807,0.038216573
18,6,7,1,1,4183,10229,0.0605913
18,12,7,1,1,3153,11633,0.040159457
18,13,7,1,1,8375,23214,0.053455257
18,14,7,1,1,5110,14085,0.053755095
19,5,7,1,1,5017,21971,0.033833729
19,6,7,1,1,1848,12102,0.022625616
19,8,7,1,1,3983,17678,0.033383569
19,9,7,1,1,6430,28406,0.033539492
19,10,7,1,1,2215,9141,0.035903402
20,4,7,1,1,3768,7844,0.071175233
20,5,7,1,1,1790,6328,0.041912363
20,10,7,1,1,3111,10289,0.044800455
20,11,7,1,1,2810,6488,0.064172811
20,12,7,1,1,3912,13081,0.044311197
20,13,7,1,1,4335,11793,0.054465361
20,14,7,1,1,2582,7761,0.049294009
21,1,7,1,1,4567,23491,0.028806142
21,2,7,1,1,3546,20557,0.025558454
21,4,7,1,1,3857,15374,0.037172207
21,5,7,1,1,4783,18143,0.039061316
21,6,7,1,1,3386,12661,0.039625479
21,7,7,1,1,4502,16415,0.040636864
21,10,7,1,1,2971,10191,0.043195791
21,11,7,1,1,1713,12683,0.020012021
21,12,7,1,1,3582,10750,0.049371089
21,13,7,1,1,3397,13315,0.037801581
22,2,7,1,1,4595,18662,0.036482359
22,8,7,1,1,2650,13427,0.029243037
22,9,7,1,1,5912,16018,0.054686701
22,11,7,1,1,3369,16572,0.030121852
23,2,7,1,1,2416,13701,0.026127644
23,3,7,1,1,5171,23503,0.032599191
23,5,7,1,1,2111,15301,0.020442029
23,7,7,1,1,2354,15478,0.022534462
23,8,7,1,1,984,9042,0.016124497
23,9,7,1,1,3223,17466,0.027341506
23,10,7,1,1,3495,15952,0.032462923
24,2,7,1,1,3045,7347,0.061409116
24,3,7,1,1,5360,16258,0.048848728
24,4,7,1,1,3913,9359,0.06194924
24,6,7,1,1,3675,10238,0.053186058
24,8,7,1,1,5584,14550,0.056864078
24,9,7,1,1,3933,12532,0.046500663
24,10,7,1,1,3278,8625,0.056312581
24,12,7,1,1,4060,9558,0.06293824
24,13,7,1,1,2674,7200,0.055028097
25,3,7,1,1,3259,13898,0.034744626
25,6,7,1,1,4248,20471,0.030746879
25,7,7,1,1,4594,15638,0.043527665
25,8,7,1,1,4295,17591,0.03617664
25,9,7,1,1,3319,16249,0.030264688
26,5,7,1,1,4713,11522,0.06060733
26,6,7,1,1,3400,13557,0.037159589
26,7,7,1,1,3396,15607,0.032240654
26,9,7,1,1,2973,6371,0.069142152
26,10,7,1,1,3308,8509,0.057602663
26,13,7,1,1,1487,3903,0.056450527
26,16,7,1,1,4297,10399,0.06122508
27,2,7,1,1,2480,5962,0.061633282
27,6,7,1,1,2480,12540,0.029302841
27,7,7,1,1,3328,8024,0.061453693
27,8,7,1,1,2964,7822,0.056145632
27,9,7,1,1,3039,8190,0.054979702
28,3,7,1,1,2304,7488,0.045590276
28,8,7,1,1,3315,10802,0.045471046
28,9,7,1,1,4134,11303,0.054191644
28,10,7,1,1,4518,16389,0.040845983
28,11,7,1,1,3871,9433,0.060803548
28,12,7,1,1,3058,14140,0.032043774
28,13,7,1,1,5454,15025,0.053784389
28,14,7,1,1,3541,9192,0.057078361
28,16,7,1,1,3100,9171,0.050084182
29,3,7,1,1,1920,12703,0.022394972
29,4,7,1,1,2745,9783,0.04157439
29,5,7,1,1,2540,8852,0.042515559
29,6,7,1,1,2464,13434,0.027176339
29,7,7,1,1,5224,22985,0.033675515
29,8,7,1,1,4078,25587,0.023614755
30,1,7,1,1,5452,22764,0.035486475
30,2,7,1,1,3350,12468,0.039811047
30,6,7,1,1,3701,11859,0.046240934
30,8,7,1,1,5849,19421,0.044623704
