hyb,rmse
67,24.867237618847767
68,24.864148466896527
69,23.323422157174512
70,25.163666846442187
71,25.27611338174632
72,25.375256642541718
73,25.72436010110924
74,24.954208182510964
75,24.330166351401303
76,24.1304275141138
77,26.281113826657712
78,24.306759057218507
79,25.259293659996334
80,24.894534483661165
81,23.872518196584892
82,25.8433671404865
83,25.824549728010062
84,24.853667280146542
85,24.503744551416577
86,26.762006516384012
87,21.642893643424134
88,25.782909627415247
90,26.354192541735998
91,24.95412767817173
92,25.412798142008906
93,25.198806990467503
94,24.664992794000995
95,25.435631909548167
96,25.500176034526604
97,25.900069439853226
98,25.16540633218286
99,24.98131196616988
0,14.341842361718642
1,16.974922348585185
2,19.36987846371587
3,19.55539716180538
4,19.927635071493587
5,20.13228597330236
6,19.741770949947114
7,20.365462876878034
8,21.063982506814675
9,19.935017983739936
10,21.4682305992696
11,22.399374739959608
12,21.934106543542278
13,23.497448400889688
14,21.291820713623313
15,22.173470292452045
16,21.68673327092394
17,21.113007239922446
18,23.06114178753705
19,22.399941552047046
20,22.522757174767612
21,24.19759960019969
22,22.52585737733157
23,22.90659196379984
24,23.59339478775929
25,24.396207112080806
26,24.618672195466463
27,22.858780736433836
28,23.567940253301412
29,23.932067648175455
30,24.86246618002393
31,24.835485184674916
32,24.752232901498978
33,24.995013764471736
34,26.112000458050066
35,26.711586277462494
36,25.66953738034362
37,25.60669503530799
38,26.581568557938294
39,28.369483405417736
40,27.908061026852828
41,29.82613868701471
42,28.64830282856387
43,28.482688608436913
44,31.01813305109808
45,30.71136198166684
46,30.385158566179093
47,34.73224376117904
48,34.832142231976526
49,35.09131899329287
50,37.159090269654946
51,36.017541245099885
52,38.145677863926124
53,36.07115061995509
54,45.116596962193
55,31.259485530083914
56,31.839936151152507
57,29.84766816887901
58,33.73129535182574
59,34.00574784913988
60,32.058260985696386
61,33.766785597023926
62,33.38008199037729
63,35.13756573810357
